id	node-kind	note	unit-type	class	chapter	status	source
EFF.HE7.14	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:800
EFF.HE7.15	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:854
EFF.HE7.16	eff-unit	HE7	corollary	math	B	OPEN	EFF-HE7.md:943
EFF.HE7.17	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:997
EFF.HE7.18	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:1027
EFF.HE7.19	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1054
EFF.HE7.20	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:1103
EFF.HE7.21	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:1148
EFF.HE7.22	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1184
EFF.HE7.23	eff-unit	HE7	definition	math	B	OPEN	EFF-HE7.md:1226
EFF.HE7.24	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:1248
EFF.HE7.25	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1278
EFF.HE7.26	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:1324
EFF.HE7.27	eff-unit	HE7	definition	math	B	OPEN	EFF-HE7.md:1342
EFF.HE7.28	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1374
EFF.HE7.29	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1406
EFF.HE7.30	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1437
EFF.HE7.31	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:1511
EFF.HE7.32	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:1547
EFF.HE7.33	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:1572
EFF.HE7.34	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1592
EFF.HE7.35	eff-unit	HE7	corollary	math	B	OPEN	EFF-HE7.md:1622
EFF.HE7.36	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1651
EFF.HE7.37	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:1684
EFF.HE7.38	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:1711
EFF.HE7.39	eff-unit	HE7	instance-record	math	B	OPEN	EFF-HE7.md:1738
EFF.HE7.40	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1783
EFF.HE7.41	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1801
EFF.HE7.42	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1859
EFF.HE7.43	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:1888
EFF.HE7.44	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:1916
EFF.HE7.45	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:2061
EFF.HE7.46	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:2123
EFF.HE7.47	eff-unit	HE7	definition	math	B	OPEN	EFF-HE7.md:2156
EFF.HE7.48	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:2216
EFF.HE7.49	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2290
EFF.HE7.50	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2316
EFF.HE7.51	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2346
EFF.HE7.52	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:2384
EFF.HE7.53	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:2401
EFF.HE7.54	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2446
EFF.HE7.55	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2470
EFF.HE7.56	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:2498
EFF.HE7.57	eff-unit	HE7	instance-record	math	B	OPEN	EFF-HE7.md:2520
EFF.HE7.58	eff-unit	HE7	table	math	B	OPEN	EFF-HE7.md:2543
EFF.HE7.59	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2579
EFF.HE7.60	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2604
EFF.HE7.61	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:2640
EFF.HE7.62	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:2663
EFF.HE7.63	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:2689
EFF.HE7.64	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:2718
EFF.HE7.65	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2740
EFF.HE7.66	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2767
EFF.HE7.67	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:2794
EFF.HE7.68	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2823
EFF.HE7.69	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2852
EFF.HE7.70	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:2884
EFF.HE7.71	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2908
EFF.HE7.72	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:2936
EFF.HE7.73	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:2956
EFF.HE7.74	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:2979
EFF.HE7.75	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:3003
EFF.HE7.76	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3025
EFF.HE7.77	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3051
EFF.HE7.78	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3071
EFF.HE7.79	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3093
EFF.HE7.80	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3112
EFF.HE7.81	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3135
EFF.HE7.82	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3158
EFF.HE7.83	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3186
EFF.HE7.84	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3219
EFF.HE7.85	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3254
EFF.HE7.86	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3292
EFF.HE7.87	eff-unit	HE7	table	math	B	OPEN	EFF-HE7.md:3333
EFF.HE7.88	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3400
EFF.HE7.89	eff-unit	HE7	table	math	B	OPEN	EFF-HE7.md:3420
EFF.HE7.90	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3481
EFF.HE7.91	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3503
EFF.HE7.92	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:3536
EFF.HE7.93	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3567
EFF.HE7.94	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3599
EFF.HE7.95	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3633
EFF.HE7.96	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:3679
EFF.HE7.97	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:3851
EFF.HE7.98	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:3904
EFF.HE7.99	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:3930
EFF.HE7.100	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3960
EFF.HE7.101	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:3987
EFF.HE7.102	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:4031
EFF.HE7.103	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4068
EFF.HE7.104	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:4098
EFF.HE7.105	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4122
EFF.HE7.106	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4160
EFF.HE7.107	eff-unit	HE7	definition	math	B	OPEN	EFF-HE7.md:4197
EFF.HE7.108	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:4237
EFF.HE7.109	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4309
EFF.HE7.110	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:4331
EFF.HE7.111	eff-unit	HE7	theorem	math	B	OPEN	EFF-HE7.md:4414
EFF.HE7.112	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4449
EFF.HE7.113	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:4473
EFF.HE7.114	eff-unit	HE7	corollary	math	B	OPEN	EFF-HE7.md:4534
EFF.HE7.115	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:4566
EFF.HE7.116	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:4590
EFF.HE7.117	eff-unit	HE7	regression-record	record	B	OPEN	EFF-HE7.md:4635
EFF.HE7.118	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4693
EFF.HE7.119	eff-unit	HE7	lemma	math	B	OPEN	EFF-HE7.md:4722
EFF.HE7.120	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4771
EFF.HE7.121	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:4799
EFF.HE7.122	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4824
EFF.HE7.123	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4857
EFF.HE7.124	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4890
EFF.HE7.125	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4920
EFF.HE7.126	eff-unit	HE7	scope-record	record	B	OPEN	EFF-HE7.md:4959
EFF.HE7.127	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:4985
EFF.HE7.128	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5014
EFF.HE7.129	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5033
EFF.HE7.130	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5052
EFF.HE7.131	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5070
EFF.HE7.132	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5090
EFF.HE7.133	eff-unit	HE7	fence	record	B	OPEN	EFF-HE7.md:5137
EFF.HE7.134	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5178
EFF.HE7.135	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5210
EFF.HE7.136	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5249
EFF.HE7.137	eff-unit	HE7	changes-record	record	B	OPEN	EFF-HE7.md:5298
EFF.LIFTCORNER.01	eff-unit	LIFTCORNER	convention	math	F	OPEN	EFF-LIFTCORNER.md:358
EFF.LIFTCORNER.02	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:380
EFF.LIFTCORNER.03	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:409
EFF.LIFTCORNER.04	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:429
EFF.LIFTCORNER.05	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:452
EFF.LIFTCORNER.06	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:474
EFF.LIFTCORNER.07	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:508
EFF.LIFTCORNER.08	eff-unit	LIFTCORNER	supersession rider	record	F	OPEN	EFF-LIFTCORNER.md:540
EFF.LIFTCORNER.09	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:570
EFF.LIFTCORNER.10	eff-unit	LIFTCORNER	supplier-finding / provenance-rider	record	F	OPEN	EFF-LIFTCORNER.md:609
EFF.LIFTCORNER.11	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:643
EFF.LIFTCORNER.12	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:675
EFF.LIFTCORNER.13	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:715
EFF.LIFTCORNER.14	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:751
EFF.LIFTCORNER.15	eff-unit	LIFTCORNER	repair-round record	record	F	OPEN	EFF-LIFTCORNER.md:777
EFF.LIFTCORNER.16	eff-unit	LIFTCORNER	fence	record	F	OPEN	EFF-LIFTCORNER.md:809
EFF.LIFTCORNER.17	eff-unit	LIFTCORNER	fence	record	F	OPEN	EFF-LIFTCORNER.md:831
EFF.LIFTCORNER.18	eff-unit	LIFTCORNER	definition	math	F	OPEN	EFF-LIFTCORNER.md:853
EFF.LIFTCORNER.19	eff-unit	LIFTCORNER	definition	math	F	OPEN	EFF-LIFTCORNER.md:875
EFF.LIFTCORNER.20	eff-unit	LIFTCORNER	preregistration	record	F	OPEN	EFF-LIFTCORNER.md:902
EFF.LIFTCORNER.21	eff-unit	LIFTCORNER	preregistration	record	F	OPEN	EFF-LIFTCORNER.md:930
EFF.LIFTCORNER.22	eff-unit	LIFTCORNER	preregistration	record	F	OPEN	EFF-LIFTCORNER.md:954
EFF.LIFTCORNER.23	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:986
EFF.LIFTCORNER.24	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:1020
EFF.LIFTCORNER.25	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:1052
EFF.LIFTCORNER.26	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1090
EFF.LIFTCORNER.27	eff-unit	LIFTCORNER	supersession rider	record	F	OPEN	EFF-LIFTCORNER.md:1129
EFF.LIFTCORNER.28	eff-unit	LIFTCORNER	run-record	record	F	OPEN	EFF-LIFTCORNER.md:1157
EFF.LIFTCORNER.29	eff-unit	LIFTCORNER	run-record	record	F	OPEN	EFF-LIFTCORNER.md:1178
EFF.LIFTCORNER.30	eff-unit	LIFTCORNER	run-record / disclosure	record	F	OPEN	EFF-LIFTCORNER.md:1232
EFF.LIFTCORNER.31	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:1263
EFF.LIFTCORNER.32	eff-unit	LIFTCORNER	convention	math	F	OPEN	EFF-LIFTCORNER.md:1283
EFF.LIFTCORNER.33	eff-unit	LIFTCORNER	definition	math	F	OPEN	EFF-LIFTCORNER.md:1305
EFF.LIFTCORNER.34	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:1336
EFF.LIFTCORNER.35	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:1366
EFF.LIFTCORNER.36	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:1388
EFF.LIFTCORNER.37	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1408
EFF.LIFTCORNER.38	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1434
EFF.LIFTCORNER.39	eff-unit	LIFTCORNER	table	math	F	OPEN	EFF-LIFTCORNER.md:1458
EFF.LIFTCORNER.40	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1492
EFF.LIFTCORNER.41	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1514
EFF.LIFTCORNER.42	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1538
EFF.LIFTCORNER.43	eff-unit	LIFTCORNER	run-record	record	F	OPEN	EFF-LIFTCORNER.md:1586
EFF.LIFTCORNER.44	eff-unit	LIFTCORNER	instrument-record + run-record	record	F	OPEN	EFF-LIFTCORNER.md:1620
EFF.LIFTCORNER.45	eff-unit	LIFTCORNER	fence	record	F	OPEN	EFF-LIFTCORNER.md:1667
EFF.LIFTCORNER.46	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1690
EFF.LIFTCORNER.47	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1731
EFF.LIFTCORNER.48	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1754
EFF.LIFTCORNER.49	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:1798
EFF.LIFTCORNER.50	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:1819
EFF.LIFTCORNER.51	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:1852
EFF.LIFTCORNER.52	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1900
EFF.LIFTCORNER.53	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1942
EFF.LIFTCORNER.54	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:1966
EFF.LIFTCORNER.55	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:1986
EFF.LIFTCORNER.56	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:2016
EFF.LIFTCORNER.57	eff-unit	LIFTCORNER	theorem	math	F	OPEN	EFF-LIFTCORNER.md:2045
EFF.LIFTCORNER.58	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2069
EFF.LIFTCORNER.59	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2095
EFF.LIFTCORNER.60	eff-unit	LIFTCORNER	corollary	math	F	OPEN	EFF-LIFTCORNER.md:2123
EFF.LIFTCORNER.61	eff-unit	LIFTCORNER	corollary	math	F	OPEN	EFF-LIFTCORNER.md:2145
EFF.LIFTCORNER.62	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2174
EFF.LIFTCORNER.63	eff-unit	LIFTCORNER	proposition	math	F	OPEN	EFF-LIFTCORNER.md:2209
EFF.LIFTCORNER.64	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2243
EFF.LIFTCORNER.65	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2286
EFF.LIFTCORNER.66	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2306
EFF.LIFTCORNER.67	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2331
EFF.LIFTCORNER.68	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2357
EFF.LIFTCORNER.69	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2384
EFF.LIFTCORNER.70	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2411
EFF.LIFTCORNER.71	eff-unit	LIFTCORNER	fence	record	F	OPEN	EFF-LIFTCORNER.md:2441
EFF.LIFTCORNER.72	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:2486
EFF.LIFTCORNER.73	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:2510
EFF.LIFTCORNER.74	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2538
EFF.LIFTCORNER.75	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:2562
EFF.LIFTCORNER.76	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:2595
EFF.LIFTCORNER.77	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:2620
EFF.LIFTCORNER.78	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:2652
EFF.LIFTCORNER.79	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2676
EFF.LIFTCORNER.80	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2701
EFF.LIFTCORNER.81	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2722
EFF.LIFTCORNER.82	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2745
EFF.LIFTCORNER.83	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2769
EFF.LIFTCORNER.84	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2795
EFF.LIFTCORNER.85	eff-unit	LIFTCORNER	changes-record — DEAD	record	F	OPEN	EFF-LIFTCORNER.md:2820
EFF.LIFTCORNER.86	eff-unit	LIFTCORNER	changes-record — DEAD	record	F	OPEN	EFF-LIFTCORNER.md:2849
EFF.LIFTCORNER.87	eff-unit	LIFTCORNER	changes-record — DEAD	record	F	OPEN	EFF-LIFTCORNER.md:2875
EFF.LIFTCORNER.88	eff-unit	LIFTCORNER	record	record	F	OPEN	EFF-LIFTCORNER.md:2905
EFF.LIFTCORNER.89	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2930
EFF.LIFTCORNER.90	eff-unit	LIFTCORNER	acceptance-box	record	F	OPEN	EFF-LIFTCORNER.md:2956
EFF.LIFTCORNER.91	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:2984
EFF.LIFTCORNER.92	eff-unit	LIFTCORNER	changes-record	record	F	OPEN	EFF-LIFTCORNER.md:3014
EFF.LIFTCORNER.93	eff-unit	LIFTCORNER	record	record	F	OPEN	EFF-LIFTCORNER.md:3040
EFF.LIFTCORNER.94	eff-unit	LIFTCORNER	supplier-finding	record	F	OPEN	EFF-LIFTCORNER.md:3068
EFF.LIFTCORNER.95	eff-unit	LIFTCORNER	lemma-statement + scope-pin	record	F	OPEN	EFF-LIFTCORNER.md:3092
EFF.LIFTCORNER.96	eff-unit	LIFTCORNER	preregistration	record	F	OPEN	EFF-LIFTCORNER.md:3116
EFF.LIFTCORNER.97	eff-unit	LIFTCORNER	supplier-finding — rebuttal	record	F	OPEN	EFF-LIFTCORNER.md:3134
EFF.LIFTCORNER.98	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:3158
EFF.LIFTCORNER.99	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:3188
EFF.LIFTCORNER.100	eff-unit	LIFTCORNER	supplier-finding — rebuttal	record	F	OPEN	EFF-LIFTCORNER.md:3223
EFF.LIFTCORNER.101	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:3251
EFF.LIFTCORNER.102	eff-unit	LIFTCORNER	record	record	F	OPEN	EFF-LIFTCORNER.md:3283
EFF.LIFTCORNER.103	eff-unit	LIFTCORNER	table + scope record	record	F	OPEN	EFF-LIFTCORNER.md:3310
EFF.LIFTCORNER.104	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:3357
EFF.LIFTCORNER.105	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:3389
EFF.LIFTCORNER.106	eff-unit	LIFTCORNER	supplier-finding	record	F	OPEN	EFF-LIFTCORNER.md:3410
EFF.LIFTCORNER.107	eff-unit	LIFTCORNER	lemma-statement	math	F	OPEN	EFF-LIFTCORNER.md:3459
EFF.LIFTCORNER.108	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:3496
EFF.LIFTCORNER.109	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:3532
EFF.LIFTCORNER.110	eff-unit	LIFTCORNER	record	record	F	OPEN	EFF-LIFTCORNER.md:3556
EFF.LIFTCORNER.111	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:3576
EFF.LIFTCORNER.112	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:3628
EFF.LIFTCORNER.113	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:3683
EFF.LIFTCORNER.114	eff-unit	LIFTCORNER	derivation	math	F	OPEN	EFF-LIFTCORNER.md:3724
EFF.LIFTCORNER.115	eff-unit	LIFTCORNER	lemma	math	F	OPEN	EFF-LIFTCORNER.md:3792
EFF.LIFTCORNER.116	eff-unit	LIFTCORNER	fence	record	F	OPEN	EFF-LIFTCORNER.md:3840
EFF.LIFTCORNER.117	eff-unit	LIFTCORNER	scope record	record	F	OPEN	EFF-LIFTCORNER.md:3865
EFF.LIFTCORNER.118	eff-unit	LIFTCORNER	instrument-record	record	F	OPEN	EFF-LIFTCORNER.md:3925
EFF.T1.01	eff-unit	T1	hypothesis	math	D	OPEN	EFF-T1.md:175
EFF.T1.02	eff-unit	T1	hypothesis	math	D	OPEN	EFF-T1.md:216
EFF.T1.03	eff-unit	T1	hypothesis	math	D	OPEN	EFF-T1.md:290
EFF.T1.04	eff-unit	T1	definition	math	D	OPEN	EFF-T1.md:354
EFF.T1.05	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:379
EFF.T1.06	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:408
EFF.T1.07	eff-unit	T1	definition	math	D	OPEN	EFF-T1.md:429
EFF.T1.08	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:452
EFF.T1.09	eff-unit	T1	definition	math	D	OPEN	EFF-T1.md:476
EFF.T1.10	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:509
EFF.T1.11	eff-unit	T1	definition	math	D	OPEN	EFF-T1.md:543
EFF.T1.12	eff-unit	T1	definition	math	D	OPEN	EFF-T1.md:565
EFF.T1.13	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:601
EFF.T1.14	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:629
EFF.T1.15	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:663
EFF.T1.16	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:698
EFF.T1.17	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:730
EFF.T1.18	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:761
EFF.T1.19	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:800
EFF.T1.20	eff-unit	T1	lemma	math	D	OPEN	EFF-T1.md:825
EFF.T1.21	eff-unit	T1	hypothesis	math	D	OPEN	EFF-T1.md:865
